レースID,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,馬場,距離,1着フラグ,3着内フラグ
202309020705,3,7,14,ハイランドリンクス,牝3,54.0,藤岡康太,2:02.7,1.1/4,6.7,4.0,466(+4),[西] 奥村豊,芝,2000,0,1
202309020705,4,1,1,メイショウオウカ,牝3,54.0,国分恭介,2:02.8,クビ,26.1,8.0,442(-10),[西] 岡田稲男,芝,2000,0,0
202309020705,5,8,16,ヴェルミセル,牝3,54.0,西村淳也,2:02.9,1,53.3,11.0,448(+6),[西] 吉村圭司,芝,2000,0,0
202309020705,6,2,3,ワンダフルグレイス,牝3,54.0,松山弘平,2:03.0,1/2,72.3,12.0,468(0),[西] 長谷川浩,芝,2000,0,0
202309020705,7,6,11,アイリーン,牝3,54.0,北村友一,2:03.0,ハナ,5.6,3.0,468(+4),[西] 安田翔伍,芝,2000,0,0
202309020705,8,3,5,ウインフランシーズ,牝3,54.0,松若風馬,2:03.0,アタマ,11.5,6.0,450(+6),[西] 飯田雄三,芝,2000,0,0
202309020705,9,8,15,ロスティチェーレ,牝3,54.0,ルメール,2:03.2,1.1/2,5.1,2.0,470(+4),[西] 松下武士,芝,2000,0,0
202309020705,10,2,4,ノヴェント,牝3,54.0,団野大成,2:03.3,クビ,19.6,7.0,438(-4),[西] 武幸四郎,芝,2000,0,0
202309020705,11,6,12,メイショウミヨシノ,牝3,51.0,田口貫太,2:04.2,5,88.0,13.0,448(-2),[西] 大橋勇樹,芝,2000,0,0
202309020705,12,1,2,チャンスドゥアスク,牝3,54.0,岩田望来,2:04.4,1.1/4,45.8,10.0,448(0),[西] 梅田智之,芝,2000,0,0
202309020705,13,4,7,コンピートバーチェ,牝3,54.0,古川吉洋,2:04.6,3/4,613.5,16.0,476(-6),[西] 宮徹,芝,2000,0,0
202309020705,14,5,9,コリアンドリ,牝3,54.0,和田竜二,2:04.6,クビ,34.7,9.0,444(0),[西] 大久保龍,芝,2000,0,0
202309020705,15,3,6,トゥルーサンライズ,牝3,54.0,秋山真一,2:05.4,5,207.6,15.0,434(0),[西] 平田修,芝,2000,0,0
202309020705,16,7,13,ウインヴィオラ,牝3,51.0,今村聖奈,2:06.3,5,133.1,14.0,470(0),[西] 加用正,芝,2000,0,0
202309020706,1,3,5,メイショウピース,牝3,54.0,秋山真一,1:11.9,,14.8,5.0,464(0),[西] 高橋亮,ダート,1200,1,1
202309020706,2,5,10,コパノハンプトン,牡3,56.0,岩田康誠,1:11.9,クビ,5.2,2.0,502(0),[西] 宮徹,ダート,1200,0,1
202309020706,3,8,15,ペプチドハドソン,牡3,56.0,ルメール,1:12.4,3,35.2,7.0,478(-4),[西] 武英智,ダート,1200,0,1
202309020706,4,3,6,ルイス,牡3,53.0,田口貫太,1:12.7,2,256.5,14.0,488(+2),[西] 角田晃一,ダート,1200,0,0
202309020706,5,7,13,エイシンフェンサー,牝3,54.0,団野大成,1:12.8,クビ,29.7,6.0,468(+2),[西] 吉村圭司,ダート,1200,0,0
202309020706,6,6,11,レンダリング,牡3,56.0,酒井学,1:12.8,アタマ,54.4,9.0,494(-4),[西] 西園正都,ダート,1200,0,0
202309020706,7,2,4,キージョーカー,牡3,56.0,川又賢治,1:12.8,ハナ,328.8,16.0,476(-4),[西] 杉山佳明,ダート,1200,0,0
202309020706,8,4,8,ミルトプライム,牡3,56.0,西村淳也,1:12.8,ハナ,9.4,4.0,474(+2),[西] 杉山晴紀,ダート,1200,0,0
202309020706,9,6,12,ダノンセシボン,牝3,54.0,鮫島克駿,1:13.1,2,42.3,8.0,500(-6),[西] 千田輝彦,ダート,1200,0,0
202309020706,10,4,7,トラネスハープ,牝3,51.0,今村聖奈,1:13.2,1/2,70.4,11.0,424(-2),[東] 武井亮,ダート,1200,0,0
